,epoch,model,weight sharing,auxiliary,train accuracy,train loss,test accuracy,test loss
57,57,DeepFCNet,True,True,0.974,3.45297010242939,0.87,1.3907737731933594
58,58,DeepFCNet,True,True,0.976,2.34200756624341,0.879,1.340355634689331
59,59,DeepFCNet,True,True,0.976,2.7219620048999786,0.881,1.3870575428009033
60,60,DeepFCNet,True,True,0.977,2.743407543748617,0.878,1.390446662902832
61,61,DeepFCNet,True,True,0.976,2.7240481805056334,0.881,1.4262980222702026
62,62,DeepFCNet,True,True,0.972,2.5704483166337013,0.875,1.3637075424194336
63,63,DeepFCNet,True,True,0.974,1.97406873293221,0.886,1.3741559982299805
64,64,DeepFCNet,True,True,0.975,3.1004375219345093,0.882,1.4981352090835571
65,65,DeepFCNet,True,True,0.983,2.3434114642441273,0.879,1.2844617366790771
66,66,DeepFCNet,True,True,0.981,1.7456746622920036,0.884,1.5470092296600342
67,67,DeepFCNet,True,True,0.975,1.7716660425066948,0.888,1.38588547706604
68,68,DeepFCNet,True,True,0.979,1.7096699830144644,0.891,1.3777694702148438
69,69,DeepFCNet,True,True,0.985,1.5793979484587908,0.885,1.4085139036178589
70,70,DeepFCNet,True,True,0.982,1.777334002777934,0.881,1.5510905981063843
71,71,DeepFCNet,True,True,0.978,1.7039481094107032,0.881,1.6560187339782715
72,72,DeepFCNet,True,True,0.977,1.7467639464884996,0.875,1.4351036548614502
73,73,DeepFCNet,True,True,0.985,1.3826237246394157,0.894,1.4445550441741943
74,74,DeepFCNet,True,True,0.984,2.123344648629427,0.878,1.4440302848815918
75,0,DeepFCNet,True,True,0.546,110.12188386917114,0.513,3.369757652282715
76,1,DeepFCNet,True,True,0.645,56.72840714454651,0.631,2.414254665374756
77,2,DeepFCNet,True,True,0.711,43.348724365234375,0.702,1.9889183044433594
78,3,DeepFCNet,True,True,0.742,37.52381908893585,0.719,1.782294750213623
79,4,DeepFCNet,True,True,0.776,31.749558329582214,0.732,1.7372426986694336
80,5,DeepFCNet,True,True,0.796,28.587190985679626,0.774,1.5062857866287231
81,6,DeepFCNet,True,True,0.787,25.22631698846817,0.774,1.5473237037658691
82,7,DeepFCNet,True,True,0.807,23.617500722408295,0.795,1.34135901927948
83,8,DeepFCNet,True,True,0.834,21.487716495990753,0.796,1.3499770164489746
84,9,DeepFCNet,True,True,0.852,19.348643481731415,0.8,1.3426820039749146
85,10,DeepFCNet,True,True,0.847,16.822428166866302,0.817,1.2861298322677612
86,11,DeepFCNet,True,True,0.868,16.173767238855362,0.826,1.2742754220962524
87,12,DeepFCNet,True,True,0.864,15.370853930711746,0.811,1.303518295288086
88,13,DeepFCNet,True,True,0.869,14.2638358771801,0.818,1.2760131359100342
89,14,DeepFCNet,True,True,0.884,14.310845971107483,0.832,1.245336651802063
90,15,DeepFCNet,True,True,0.888,12.640055805444717,0.821,1.1939040422439575
91,16,DeepFCNet,True,True,0.902,11.74173367023468,0.836,1.165438175201416
92,17,DeepFCNet,True,True,0.892,11.4136883020401,0.835,1.208410620689392
93,18,DeepFCNet,True,True,0.902,11.086393028497696,0.836,1.1422585248947144
94,19,DeepFCNet,True,True,0.911,9.531212389469147,0.866,1.1952476501464844
95,20,DeepFCNet,True,True,0.924,9.770877867937088,0.855,1.1493277549743652
96,21,DeepFCNet,True,True,0.919,8.349678486585617,0.855,1.1937165260314941
97,22,DeepFCNet,True,True,0.913,8.175028771162033,0.854,1.2911876440048218
98,23,DeepFCNet,True,True,0.921,7.772935017943382,0.857,1.2345670461654663
99,24,DeepFCNet,True,True,0.933,7.598465830087662,0.873,1.2015960216522217
100,25,DeepFCNet,True,True,0.928,7.086665287613869,0.854,1.1886088848114014
101,26,DeepFCNet,True,True,0.935,7.325668841600418,0.873,1.1458408832550049
102,27,DeepFCNet,True,True,0.942,6.992535024881363,0.859,1.1812396049499512
103,28,DeepFCNet,True,True,0.944,5.705970160663128,0.872,1.2714929580688477
104,29,DeepFCNet,True,True,0.936,5.984613835811615,0.86,1.188995122909546
105,30,DeepFCNet,True,True,0.948,6.072762832045555,0.88,1.2124439477920532
106,31,DeepFCNet,True,True,0.946,5.374521821737289,0.881,1.2368024587631226
107,32,DeepFCNet,True,True,0.952,5.915290877223015,0.859,1.1753441095352173
108,33,DeepFCNet,True,True,0.938,5.081846281886101,0.879,1.16371488571167
109,34,DeepFCNet,True,True,0.952,4.559554934501648,0.866,1.2987523078918457
110,35,DeepFCNet,True,True,0.953,5.146347068250179,0.886,1.3079246282577515
111,36,DeepFCNet,True,True,0.961,4.020931504666805,0.875,1.1822831630706787
112,37,DeepFCNet,True,True,0.959,5.340633653104305,0.868,1.3099952936172485
113,38,DeepFCNet,True,True,0.973,3.9541848972439766,0.878,1.3474594354629517
114,39,DeepFCNet,True,True,0.965,3.667195089161396,0.87,1.2912700176239014
115,40,DeepFCNet,True,True,0.975,3.594829384237528,0.869,1.3084018230438232
116,41,DeepFCNet,True,True,0.96,4.094897918403149,0.879,1.294594407081604
117,42,DeepFCNet,True,True,0.968,3.7717461325228214,0.873,1.3009216785430908
118,43,DeepFCNet,True,True,0.967,3.792821694165468,0.886,1.3402150869369507
119,44,DeepFCNet,True,True,0.963,3.6877167373895645,0.88,1.2062901258468628
120,45,DeepFCNet,True,True,0.969,2.7804794386029243,0.884,1.3131890296936035
121,46,DeepFCNet,True,True,0.974,3.151549655944109,0.868,1.3358031511306763
122,47,DeepFCNet,True,True,0.967,3.048041447997093,0.879,1.370255947113037
123,48,DeepFCNet,True,True,0.97,2.696386270225048,0.888,1.4410042762756348
124,49,DeepFCNet,True,True,0.967,2.495971318334341,0.885,1.295972466468811
125,50,DeepFCNet,True,True,0.973,2.445794865489006,0.88,1.3561110496520996
126,51,DeepFCNet,True,True,0.975,2.48797794803977,0.885,1.4617340564727783
127,52,DeepFCNet,True,True,0.976,2.601359236985445,0.895,1.361229658126831
128,53,DeepFCNet,True,True,0.977,2.3324916772544384,0.888,1.4983123540878296
129,54,DeepFCNet,True,True,0.974,3.2345855608582497,0.883,1.3575232028961182
130,55,DeepFCNet,True,True,0.981,2.4250642471015453,0.895,1.4025040864944458
131,56,DeepFCNet,True,True,0.977,2.0100342333316803,0.893,1.3486628532409668
132,57,DeepFCNet,True,True,0.978,2.951886184513569,0.884,1.4119963645935059
133,58,DeepFCNet,True,True,0.986,2.000687485560775,0.894,1.2355247735977173
134,59,DeepFCNet,True,True,0.988,2.170779532752931,0.9,1.2409930229187012
135,60,DeepFCNet,True,True,0.978,1.835239171050489,0.895,1.3572993278503418
136,61,DeepFCNet,True,True,0.981,2.262225216254592,0.903,1.2295145988464355
137,62,DeepFCNet,True,True,0.981,2.0643965639173985,0.891,1.425563097000122
138,63,DeepFCNet,True,True,0.968,2.0067195408046246,0.891,1.3988627195358276
139,64,DeepFCNet,True,True,0.983,1.9333469979465008,0.887,1.4184917211532593
140,65,DeepFCNet,True,True,0.982,2.118518805131316,0.898,1.3851292133331299
141,66,DeepFCNet,True,True,0.991,1.8138124905526638,0.892,1.4437532424926758
142,67,DeepFCNet,True,True,0.988,1.9237488228827715,0.89,1.3101797103881836
143,68,DeepFCNet,True,True,0.98,1.6776482928544283,0.896,1.3730610609054565
144,69,DeepFCNet,True,True,0.985,2.317268433049321,0.911,1.2800793647766113
145,70,DeepFCNet,True,True,0.986,1.86234849691391,0.894,1.3573206663131714
146,71,DeepFCNet,True,True,0.985,2.43200764991343,0.908,1.4333436489105225
147,72,DeepFCNet,True,True,0.988,1.705712342634797,0.896,1.4338953495025635
148,73,DeepFCNet,True,True,0.983,1.970411827787757,0.89,1.3642189502716064
149,74,DeepFCNet,True,True,0.985,1.3716133814305067,0.899,1.4974725246429443
150,0,DeepFCNet,True,True,0.538,107.39657258987427,0.541,3.2915234565734863
151,1,DeepFCNet,True,True,0.654,54.68315649032593,0.663,2.3487095832824707
152,2,DeepFCNet,True,True,0.726,42.3159384727478,0.716,2.0343055725097656
153,3,DeepFCNet,True,True,0.751,34.28604793548584,0.726,1.7441096305847168
154,4,DeepFCNet,True,True,0.768,31.28378415107727,0.761,1.6998989582061768
155,5,DeepFCNet,True,True,0.794,27.866885781288147,0.765,1.5877649784088135
156,6,DeepFCNet,True,True,0.816,25.184207916259766,0.774,1.4873855113983154
157,7,DeepFCNet,True,True,0.81,23.768747627735138,0.793,1.3803470134735107
158,8,DeepFCNet,True,True,0.837,21.74035906791687,0.801,1.3758710622787476
159,9,DeepFCNet,True,True,0.85,19.891751408576965,0.81,1.3508048057556152
160,10,DeepFCNet,True,True,0.853,17.931280076503754,0.799,1.3777817487716675
161,11,DeepFCNet,True,True,0.853,16.816006898880005,0.809,1.2884178161621094
162,12,DeepFCNet,True,True,0.845,15.792885601520538,0.816,1.2209659814834595
163,13,DeepFCNet,True,True,0.852,14.97373828291893,0.817,1.2194243669509888
164,14,DeepFCNet,True,True,0.887,14.649335384368896,0.811,1.1902544498443604
165,15,DeepFCNet,True,True,0.881,14.264993131160736,0.826,1.1692277193069458
166,16,DeepFCNet,True,True,0.887,13.677125811576843,0.845,1.154123067855835
167,17,DeepFCNet,True,True,0.879,12.359272211790085,0.828,1.1828727722167969
168,18,DeepFCNet,True,True,0.88,11.615618228912354,0.84,1.1730165481567383
169,19,DeepFCNet,True,True,0.904,10.758085161447525,0.852,1.225963830947876
170,20,DeepFCNet,True,True,0.89,10.0482297539711,0.834,1.160097599029541
171,21,DeepFCNet,True,True,0.909,10.068832218647003,0.842,1.0673003196716309
172,22,DeepFCNet,True,True,0.909,9.23638841509819,0.853,1.1403050422668457
173,23,DeepFCNet,True,True,0.91,9.214205205440521,0.848,1.1091697216033936
174,24,DeepFCNet,True,True,0.923,8.359554693102837,0.862,1.055899977684021
175,25,DeepFCNet,True,True,0.931,8.074968665838242,0.848,1.135674238204956
176,26,DeepFCNet,True,True,0.912,8.064575850963593,0.856,1.0600075721740723
177,27,DeepFCNet,True,True,0.923,6.725978791713715,0.857,1.112682819366455
178,28,DeepFCNet,True,True,0.93,6.552233785390854,0.851,1.0863970518112183
179,29,DeepFCNet,True,True,0.936,6.73480923473835,0.853,1.1622096300125122
180,30,DeepFCNet,True,True,0.942,7.286437034606934,0.854,1.070530652999878
181,31,DeepFCNet,True,True,0.929,6.476289913058281,0.866,1.157555103302002
182,32,DeepFCNet,True,True,0.942,5.748044773936272,0.859,1.0409293174743652
183,33,DeepFCNet,True,True,0.944,5.471011236310005,0.846,1.1494015455245972
184,34,DeepFCNet,True,True,0.944,5.246417865157127,0.887,1.2076468467712402
185,35,DeepFCNet,True,True,0.945,5.539066836237907,0.856,1.237445592880249
186,36,DeepFCNet,True,True,0.951,5.268990695476532,0.863,1.1184093952178955
187,37,DeepFCNet,True,True,0.943,5.300490349531174,0.877,1.1627693176269531
188,38,DeepFCNet,True,True,0.95,5.146935798227787,0.879,1.1018507480621338
189,39,DeepFCNet,True,True,0.947,5.460461750626564,0.86,1.0276966094970703
190,40,DeepFCNet,True,True,0.949,5.109588652849197,0.874,1.2600939273834229
191,41,DeepFCNet,True,True,0.956,4.4543463215231895,0.888,1.1556227207183838
192,42,DeepFCNet,True,True,0.97,4.100794076919556,0.874,1.0563756227493286
193,43,DeepFCNet,True,True,0.96,4.094179891049862,0.851,1.1548519134521484
194,44,DeepFCNet,True,True,0.972,3.905520774424076,0.882,1.0824333429336548
195,45,DeepFCNet,True,True,0.96,3.6580630242824554,0.882,1.1191754341125488
196,46,DeepFCNet,True,True,0.96,3.972945958375931,0.88,1.2078263759613037
197,47,DeepFCNet,True,True,0.973,3.811038311570883,0.871,1.1571178436279297
198,48,DeepFCNet,True,True,0.962,4.296633876860142,0.871,1.1564557552337646
199,49,DeepFCNet,True,True,0.961,3.032556127756834,0.887,1.0886353254318237
200,50,DeepFCNet,True,True,0.968,3.3371596932411194,0.88,1.1591867208480835
201,51,DeepFCNet,True,True,0.965,3.8410429656505585,0.876,1.1633920669555664
202,52,DeepFCNet,True,True,0.97,3.145258903503418,0.881,1.170987844467163
203,53,DeepFCNet,True,True,0.975,2.7448423616588116,0.894,1.1519060134887695
204,54,DeepFCNet,True,True,0.977,2.7280158698558807,0.878,1.1945569515228271
205,55,DeepFCNet,True,True,0.978,2.5670304521918297,0.869,1.1976876258850098
206,56,DeepFCNet,True,True,0.978,2.387674458324909,0.891,1.231078863143921
207,57,DeepFCNet,True,True,0.972,2.5325911939144135,0.892,1.222184658050537
208,58,DeepFCNet,True,True,0.973,3.399675689637661,0.894,1.2516193389892578
209,59,DeepFCNet,True,True,0.979,3.138487234711647,0.889,1.2707040309906006
210,60,DeepFCNet,True,True,0.967,2.463812232017517,0.898,1.220046877861023
211,61,DeepFCNet,True,True,0.972,2.476646553725004,0.891,1.1727864742279053
212,62,DeepFCNet,True,True,0.98,2.3976682387292385,0.885,1.1393866539001465
213,63,DeepFCNet,True,True,0.982,2.361809056252241,0.89,1.264892339706421
214,64,DeepFCNet,True,True,0.98,1.9385833106935024,0.889,1.1866438388824463
215,65,DeepFCNet,True,True,0.972,2.7025165148079395,0.88,1.3366808891296387
216,66,DeepFCNet,True,True,0.977,2.544548176229,0.888,1.1935793161392212
217,67,DeepFCNet,True,True,0.983,2.3257749434560537,0.887,1.3216201066970825
218,68,DeepFCNet,True,True,0.973,2.0115819722414017,0.88,1.2223436832427979
219,69,DeepFCNet,True,True,0.982,1.7086172848939896,0.89,1.2224483489990234
220,70,DeepFCNet,True,True,0.98,2.3298539593815804,0.9,1.195946455001831
221,71,DeepFCNet,True,True,0.981,2.4665737338364124,0.901,1.2142388820648193
222,72,DeepFCNet,True,True,0.976,1.7034427672624588,0.894,1.1717844009399414
223,73,DeepFCNet,True,True,0.984,1.9731009360402822,0.892,1.0856730937957764
224,74,DeepFCNet,True,True,0.978,1.8935312293469906,0.898,1.2605868577957153
225,0,DeepFCNet,True,True,0.555,103.45386838912964,0.58,3.336540937423706
226,1,DeepFCNet,True,True,0.659,53.77767825126648,0.633,2.2732627391815186
227,2,DeepFCNet,True,True,0.703,41.18633043766022,0.658,1.9906182289123535
228,3,DeepFCNet,True,True,0.758,34.401745080947876,0.716,1.7299535274505615
229,4,DeepFCNet,True,True,0.78,29.481613159179688,0.723,1.6237282752990723
230,5,DeepFCNet,True,True,0.78,26.48476779460907,0.752,1.5345709323883057
231,6,DeepFCNet,True,True,0.818,24.591275215148926,0.762,1.4490959644317627
232,7,DeepFCNet,True,True,0.841,21.541203260421753,0.767,1.4826476573944092
233,8,DeepFCNet,True,True,0.83,20.32281404733658,0.794,1.366665244102478
234,9,DeepFCNet,True,True,0.848,18.903430104255676,0.798,1.3177921772003174
235,10,DeepFCNet,True,True,0.864,17.312375843524933,0.81,1.3571891784667969
236,11,DeepFCNet,True,True,0.868,16.33446967601776,0.805,1.2507563829421997
237,12,DeepFCNet,True,True,0.855,14.849858939647675,0.806,1.3479821681976318
238,13,DeepFCNet,True,True,0.872,13.732414662837982,0.828,1.2724379301071167
239,14,DeepFCNet,True,True,0.898,13.659253478050232,0.818,1.2853500843048096
240,15,DeepFCNet,True,True,0.885,12.602960526943207,0.826,1.3161007165908813
241,16,DeepFCNet,True,True,0.908,12.385696709156036,0.823,1.1143419742584229
242,17,DeepFCNet,True,True,0.907,11.967173516750336,0.826,1.1675856113433838
243,18,DeepFCNet,True,True,0.91,10.735897153615952,0.837,1.1681041717529297
244,19,DeepFCNet,True,True,0.896,9.673226654529572,0.847,1.1314916610717773
245,20,DeepFCNet,True,True,0.916,9.021714806556702,0.838,1.218962550163269
246,21,DeepFCNet,True,True,0.93,7.968963414430618,0.84,1.2942548990249634
247,22,DeepFCNet,True,True,0.919,7.45703387260437,0.843,1.1802257299423218
248,23,DeepFCNet,True,True,0.929,8.229142665863037,0.83,1.1533912420272827
249,24,DeepFCNet,True,True,0.928,7.28095617890358,0.858,1.1055400371551514
250,25,DeepFCNet,True,True,0.928,7.985196501016617,0.848,1.200545072555542
251,26,DeepFCNet,True,True,0.931,6.546158567070961,0.851,1.1234188079833984
252,27,DeepFCNet,True,True,0.931,6.5042195320129395,0.854,1.140390396118164
253,28,DeepFCNet,True,True,0.948,6.447073072195053,0.847,1.143620252609253
254,29,DeepFCNet,True,True,0.952,5.600907698273659,0.842,1.172521710395813
255,30,DeepFCNet,True,True,0.953,5.1515973508358,0.852,1.0903270244598389
256,31,DeepFCNet,True,True,0.945,5.237312130630016,0.854,1.276134729385376
257,32,DeepFCNet,True,True,0.948,4.538180187344551,0.851,1.26652193069458
258,33,DeepFCNet,True,True,0.954,4.462311193346977,0.856,1.2594432830810547
259,34,DeepFCNet,True,True,0.938,5.103060565888882,0.856,1.168804407119751
260,35,DeepFCNet,True,True,0.951,4.830854795873165,0.851,1.1007791757583618
261,36,DeepFCNet,True,True,0.953,3.995805501937866,0.855,1.2664587497711182
262,37,DeepFCNet,True,True,0.97,4.011259309947491,0.873,1.2362139225006104
263,38,DeepFCNet,True,True,0.965,3.811267301440239,0.852,1.1965997219085693
264,39,DeepFCNet,True,True,0.956,4.083647888153791,0.869,1.1928129196166992
265,40,DeepFCNet,True,True,0.963,3.9911192134022713,0.87,1.2526357173919678
266,41,DeepFCNet,True,True,0.966,3.696405343711376,0.859,1.1949388980865479
267,42,DeepFCNet,True,True,0.962,3.405057106167078,0.873,1.3306008577346802
268,43,DeepFCNet,True,True,0.961,2.9642979316413403,0.854,1.3054490089416504
269,44,DeepFCNet,True,True,0.966,4.354367263615131,0.871,1.3292335271835327
270,45,DeepFCNet,True,True,0.972,3.398809142410755,0.87,1.2382583618164062
271,46,DeepFCNet,True,True,0.967,3.739165611565113,0.86,1.1525896787643433
272,47,DeepFCNet,True,True,0.976,2.7880694791674614,0.875,1.2980339527130127
273,48,DeepFCNet,True,True,0.98,2.813853546977043,0.868,1.29032564163208
274,49,DeepFCNet,True,True,0.966,2.4261804968118668,0.864,1.337515115737915
275,50,DeepFCNet,True,True,0.98,2.4663774222135544,0.868,1.2461426258087158
276,51,DeepFCNet,True,True,0.98,2.3240194246172905,0.877,1.402235746383667
277,52,DeepFCNet,True,True,0.97,3.024397648870945,0.876,1.3174034357070923
278,53,DeepFCNet,True,True,0.98,2.42858506180346,0.873,1.3157871961593628
279,54,DeepFCNet,True,True,0.975,2.492114968597889,0.861,1.3781111240386963
280,55,DeepFCNet,True,True,0.973,2.362444557249546,0.872,1.295311689376831
281,56,DeepFCNet,True,True,0.963,2.4377245642244816,0.878,1.3635773658752441
282,57,DeepFCNet,True,True,0.975,2.2624291591346264,0.895,1.2565174102783203
283,58,DeepFCNet,True,True,0.974,2.4426900781691074,0.883,1.3398950099945068
284,59,DeepFCNet,True,True,0.979,1.9401227645576,0.888,1.4014849662780762
285,60,DeepFCNet,True,True,0.983,2.77003251388669,0.878,1.258033037185669
286,61,DeepFCNet,True,True,0.975,2.107041798532009,0.882,1.2664016485214233
287,62,DeepFCNet,True,True,0.979,2.4599809758365154,0.871,1.1748188734054565
288,63,DeepFCNet,True,True,0.987,1.6285038962960243,0.883,1.2251200675964355
289,64,DeepFCNet,True,True,0.977,1.9204268082976341,0.868,1.1923527717590332
290,65,DeepFCNet,True,True,0.98,1.5487833190709352,0.865,1.4093365669250488
291,66,DeepFCNet,True,True,0.99,2.1331738773733377,0.877,1.3986091613769531
292,67,DeepFCNet,True,True,0.983,1.5563528016209602,0.886,1.4069774150848389
293,68,DeepFCNet,True,True,0.977,2.1309695467352867,0.873,1.2837042808532715
294,69,DeepFCNet,True,True,0.981,2.1860862150788307,0.882,1.3198962211608887
295,70,DeepFCNet,True,True,0.991,1.638774137943983,0.883,1.336029291152954
296,71,DeepFCNet,True,True,0.983,1.5769845340400934,0.885,1.371119737625122
297,72,DeepFCNet,True,True,0.988,1.4893039725720882,0.885,1.3716094493865967
298,73,DeepFCNet,True,True,0.987,1.1866568280383945,0.882,1.4997174739837646
299,74,DeepFCNet,True,True,0.988,1.8873646426945925,0.871,1.347612977027893
300,0,DeepFCNet,True,True,0.641,108.81641936302185,0.627,3.2767863273620605
301,1,DeepFCNet,True,True,0.668,55.54007577896118,0.665,2.3847849369049072
302,2,DeepFCNet,True,True,0.716,43.43311667442322,0.691,2.0283331871032715
303,3,DeepFCNet,True,True,0.733,36.243696331977844,0.733,1.72845458984375
304,4,DeepFCNet,True,True,0.78,29.8453152179718,0.756,1.7579355239868164
305,5,DeepFCNet,True,True,0.799,28.76157772541046,0.796,1.6346023082733154
306,6,DeepFCNet,True,True,0.806,25.496731758117676,0.765,1.4569416046142578
307,7,DeepFCNet,True,True,0.821,22.82320988178253,0.788,1.459625244140625
308,8,DeepFCNet,True,True,0.826,21.255182802677155,0.801,1.3599618673324585
309,9,DeepFCNet,True,True,0.849,20.865618407726288,0.808,1.3315730094909668
310,10,DeepFCNet,True,True,0.859,18.613910615444183,0.806,1.288856863975525
311,11,DeepFCNet,True,True,0.861,16.748450875282288,0.806,1.2531791925430298
312,12,DeepFCNet,True,True,0.865,15.053113460540771,0.823,1.2208226919174194
313,13,DeepFCNet,True,True,0.873,15.40333405137062,0.815,1.218088150024414
314,14,DeepFCNet,True,True,0.894,13.988732755184174,0.829,1.2539345026016235
315,15,DeepFCNet,True,True,0.872,12.871214598417282,0.836,1.1910314559936523
316,16,DeepFCNet,True,True,0.886,12.327556729316711,0.836,1.2362200021743774
317,17,DeepFCNet,True,True,0.902,10.76127514243126,0.841,1.17141592502594
318,18,DeepFCNet,True,True,0.901,10.588238716125488,0.845,1.1759507656097412
319,19,DeepFCNet,True,True,0.908,10.73751026391983,0.852,1.2361050844192505
320,20,DeepFCNet,True,True,0.918,9.497952967882156,0.857,1.1482784748077393
321,21,DeepFCNet,True,True,0.914,8.610561430454254,0.849,1.3715250492095947
322,22,DeepFCNet,True,True,0.916,7.892686948180199,0.832,1.237511157989502
323,23,DeepFCNet,True,True,0.917,7.13441014289856,0.852,1.1668388843536377
324,24,DeepFCNet,True,True,0.924,7.6966859102249146,0.859,1.3022844791412354
325,25,DeepFCNet,True,True,0.933,7.140822693705559,0.866,1.3311549425125122
326,26,DeepFCNet,True,True,0.932,7.662129074335098,0.853,1.199691653251648
327,27,DeepFCNet,True,True,0.949,6.338438078761101,0.854,1.3169794082641602
328,28,DeepFCNet,True,True,0.936,7.737898215651512,0.86,1.1568198204040527
329,29,DeepFCNet,True,True,0.938,7.19886277616024,0.855,1.1274590492248535
330,30,DeepFCNet,True,True,0.941,6.039522625505924,0.865,1.17386794090271
331,31,DeepFCNet,True,True,0.946,5.509283795952797,0.871,1.0607422590255737
332,32,DeepFCNet,True,True,0.942,5.6127274334430695,0.882,1.170008897781372
333,33,DeepFCNet,True,True,0.948,5.436185888946056,0.879,1.1773861646652222
334,34,DeepFCNet,True,True,0.961,4.658251523971558,0.855,1.2004810571670532
335,35,DeepFCNet,True,True,0.966,5.181145012378693,0.885,1.1453492641448975
336,36,DeepFCNet,True,True,0.953,5.161807432770729,0.883,1.2182408571243286
337,37,DeepFCNet,True,True,0.964,4.65688082575798,0.863,1.203790545463562
338,38,DeepFCNet,True,True,0.96,4.7327388152480125,0.881,1.140297532081604
