,epoch,model,weight sharing,auxiliary,train accuracy,train loss,test accuracy,test loss
57,57,LeNet5,True,True,0.972,2.2116222009062767,0.89,1.1310279369354248
58,58,LeNet5,True,True,0.974,2.409902445971966,0.882,1.166186809539795
59,59,LeNet5,True,True,0.983,2.4825845025479794,0.894,1.1633732318878174
60,60,LeNet5,True,True,0.985,1.9700794275850058,0.892,1.1941365003585815
61,61,LeNet5,True,True,0.981,1.9710239134728909,0.886,1.1265244483947754
62,62,LeNet5,True,True,0.976,2.3365199118852615,0.885,1.1404449939727783
63,63,LeNet5,True,True,0.982,1.7342865113168955,0.889,1.2516405582427979
64,64,LeNet5,True,True,0.987,2.1299473494291306,0.885,1.0535314083099365
65,65,LeNet5,True,True,0.986,2.1161319352686405,0.904,1.187064290046692
66,66,LeNet5,True,True,0.988,2.3111633118242025,0.883,1.184187412261963
67,67,LeNet5,True,True,0.99,1.860790804028511,0.9,1.1113303899765015
68,68,LeNet5,True,True,0.979,1.665857508778572,0.887,1.2442147731781006
69,69,LeNet5,True,True,0.982,2.2799676656723022,0.894,1.1176884174346924
70,70,LeNet5,True,True,0.98,1.911695472896099,0.89,1.3059022426605225
71,71,LeNet5,True,True,0.991,1.7769622057676315,0.893,1.1415947675704956
72,72,LeNet5,True,True,0.983,1.9452280066907406,0.898,1.247180461883545
73,73,LeNet5,True,True,0.982,2.0179544826969504,0.886,1.212151288986206
74,74,LeNet5,True,True,0.983,1.6520262844860554,0.883,1.178324818611145
75,0,LeNet5,True,True,0.485,107.72583627700806,0.499,4.493950843811035
76,1,LeNet5,True,True,0.556,78.62427473068237,0.533,3.127714157104492
77,2,LeNet5,True,True,0.628,57.453258991241455,0.655,2.2759311199188232
78,3,LeNet5,True,True,0.698,42.15248501300812,0.69,2.139411687850952
79,4,LeNet5,True,True,0.717,36.32638716697693,0.729,2.1422977447509766
80,5,LeNet5,True,True,0.737,31.361730575561523,0.77,2.0568618774414062
81,6,LeNet5,True,True,0.785,26.49062889814377,0.766,1.541509985923767
82,7,LeNet5,True,True,0.796,22.29188585281372,0.797,1.3533189296722412
83,8,LeNet5,True,True,0.803,20.20941287279129,0.781,1.3492306470870972
84,9,LeNet5,True,True,0.827,19.020857393741608,0.813,1.30402410030365
85,10,LeNet5,True,True,0.827,16.109325885772705,0.801,1.1396087408065796
86,11,LeNet5,True,True,0.844,16.562125504016876,0.833,0.9908987283706665
87,12,LeNet5,True,True,0.836,14.268171936273575,0.828,0.9846453666687012
88,13,LeNet5,True,True,0.851,12.640494406223297,0.822,1.0789399147033691
89,14,LeNet5,True,True,0.879,12.290244430303574,0.846,0.9672797918319702
90,15,LeNet5,True,True,0.88,10.625157535076141,0.839,1.0386875867843628
91,16,LeNet5,True,True,0.868,10.996463298797607,0.842,0.9634418487548828
92,17,LeNet5,True,True,0.897,10.493064790964127,0.861,0.9608664512634277
93,18,LeNet5,True,True,0.894,9.856709271669388,0.862,0.8960797786712646
94,19,LeNet5,True,True,0.905,9.11486154794693,0.842,0.8924903869628906
95,20,LeNet5,True,True,0.908,8.322185158729553,0.866,1.0337947607040405
96,21,LeNet5,True,True,0.918,8.477637887001038,0.845,0.8572118282318115
97,22,LeNet5,True,True,0.91,7.166314601898193,0.851,1.0178358554840088
98,23,LeNet5,True,True,0.914,8.003383368253708,0.845,0.963632345199585
99,24,LeNet5,True,True,0.919,6.913038522005081,0.871,0.977973461151123
100,25,LeNet5,True,True,0.917,6.782887816429138,0.871,0.9214768409729004
101,26,LeNet5,True,True,0.919,6.44980551302433,0.848,0.8203520774841309
102,27,LeNet5,True,True,0.942,5.297302231192589,0.86,1.0226237773895264
103,28,LeNet5,True,True,0.919,5.491841748356819,0.854,0.9789263010025024
104,29,LeNet5,True,True,0.932,5.4232357442379,0.877,0.8906757831573486
105,30,LeNet5,True,True,0.939,5.0193313509225845,0.869,0.922631025314331
106,31,LeNet5,True,True,0.949,5.059124290943146,0.875,0.8540689945220947
107,32,LeNet5,True,True,0.936,4.407349079847336,0.871,1.0740114450454712
108,33,LeNet5,True,True,0.94,4.456412091851234,0.874,0.9233046770095825
109,34,LeNet5,True,True,0.938,5.508367955684662,0.873,0.8144946694374084
110,35,LeNet5,True,True,0.942,5.054506003856659,0.868,0.8983172178268433
111,36,LeNet5,True,True,0.948,4.398314073681831,0.872,0.9946618676185608
112,37,LeNet5,True,True,0.95,4.411510333418846,0.864,0.8870984315872192
113,38,LeNet5,True,True,0.949,3.5420102067291737,0.88,0.9800959825515747
114,39,LeNet5,True,True,0.965,3.401702865958214,0.883,0.9059689044952393
115,40,LeNet5,True,True,0.933,3.9732648357748985,0.884,0.9061392545700073
116,41,LeNet5,True,True,0.948,3.5148539505898952,0.875,0.8458173871040344
117,42,LeNet5,True,True,0.955,3.759520135819912,0.883,0.9656620025634766
118,43,LeNet5,True,True,0.965,4.299175895750523,0.89,0.9269778728485107
119,44,LeNet5,True,True,0.96,3.271353680640459,0.876,0.9341754913330078
120,45,LeNet5,True,True,0.966,3.4339040145277977,0.883,0.9820228219032288
121,46,LeNet5,True,True,0.966,2.6399642676115036,0.886,0.8749468326568604
122,47,LeNet5,True,True,0.968,3.5237653516232967,0.878,0.8531806468963623
123,48,LeNet5,True,True,0.971,2.6073624566197395,0.897,0.8292979598045349
124,49,LeNet5,True,True,0.962,2.9376474022865295,0.891,0.9466596841812134
125,50,LeNet5,True,True,0.966,3.087727654725313,0.891,0.8731930255889893
126,51,LeNet5,True,True,0.958,2.857668451964855,0.897,0.9452658891677856
127,52,LeNet5,True,True,0.963,2.921426996588707,0.877,0.9898911118507385
128,53,LeNet5,True,True,0.972,2.502611204981804,0.889,0.8512232303619385
129,54,LeNet5,True,True,0.971,1.9178041741251945,0.898,0.8682477474212646
130,55,LeNet5,True,True,0.97,2.342024151235819,0.89,1.0320682525634766
131,56,LeNet5,True,True,0.97,2.587287586182356,0.889,0.9115988612174988
132,57,LeNet5,True,True,0.982,2.5051309689879417,0.896,0.9450339078903198
133,58,LeNet5,True,True,0.974,2.3180388286709785,0.89,0.9726965427398682
134,59,LeNet5,True,True,0.976,1.9736934900283813,0.881,1.040589451789856
135,60,LeNet5,True,True,0.969,2.5470502618700266,0.899,1.0085628032684326
136,61,LeNet5,True,True,0.979,2.1788642555475235,0.9,1.0651922225952148
137,62,LeNet5,True,True,0.973,2.100790984928608,0.901,0.9781813621520996
138,63,LeNet5,True,True,0.973,2.0403955280780792,0.889,1.0334911346435547
139,64,LeNet5,True,True,0.987,1.5902856811881065,0.893,1.1673122644424438
140,65,LeNet5,True,True,0.984,2.328015986829996,0.883,1.0250523090362549
141,66,LeNet5,True,True,0.98,1.530631396919489,0.864,1.0231492519378662
142,67,LeNet5,True,True,0.977,1.9603666327893734,0.885,0.9284557104110718
143,68,LeNet5,True,True,0.978,1.6327248308807611,0.896,1.0469311475753784
144,69,LeNet5,True,True,0.98,1.8762767184525728,0.896,1.041154384613037
145,70,LeNet5,True,True,0.967,1.6956682354211807,0.877,1.1536636352539062
146,71,LeNet5,True,True,0.984,1.5046074236743152,0.888,0.9802907705307007
147,72,LeNet5,True,True,0.976,1.9948364906013012,0.891,1.2282623052597046
148,73,LeNet5,True,True,0.982,1.7656422406435013,0.896,1.095039963722229
149,74,LeNet5,True,True,0.981,1.909702368080616,0.894,1.0022269487380981
150,0,LeNet5,True,True,0.487,107.29239225387573,0.518,4.393955707550049
151,1,LeNet5,True,True,0.533,77.79741168022156,0.539,3.2826108932495117
152,2,LeNet5,True,True,0.645,57.618446588516235,0.623,2.157050848007202
153,3,LeNet5,True,True,0.7,43.262428283691406,0.67,1.9608683586120605
154,4,LeNet5,True,True,0.741,34.37415683269501,0.73,1.6445107460021973
155,5,LeNet5,True,True,0.785,28.684483408927917,0.765,1.4105926752090454
156,6,LeNet5,True,True,0.792,26.287608861923218,0.761,1.3732893466949463
157,7,LeNet5,True,True,0.811,23.285449981689453,0.754,1.6152465343475342
158,8,LeNet5,True,True,0.852,20.74038851261139,0.787,1.1544978618621826
159,9,LeNet5,True,True,0.835,17.409741401672363,0.797,1.0181913375854492
160,10,LeNet5,True,True,0.853,17.117386043071747,0.83,0.992456316947937
161,11,LeNet5,True,True,0.872,14.495850920677185,0.821,0.9729570150375366
162,12,LeNet5,True,True,0.872,14.360503524541855,0.798,1.076893925666809
163,13,LeNet5,True,True,0.871,12.994032502174377,0.837,1.0564007759094238
164,14,LeNet5,True,True,0.868,12.15216714143753,0.817,1.0239834785461426
165,15,LeNet5,True,True,0.894,11.70076060295105,0.831,0.969036340713501
166,16,LeNet5,True,True,0.909,11.464012801647186,0.842,0.9025963544845581
167,17,LeNet5,True,True,0.887,10.12124091386795,0.834,0.9681931734085083
168,18,LeNet5,True,True,0.899,9.291504681110382,0.848,0.8295286893844604
169,19,LeNet5,True,True,0.915,8.937880337238312,0.853,0.8987072706222534
170,20,LeNet5,True,True,0.92,7.845877587795258,0.847,0.9261875152587891
171,21,LeNet5,True,True,0.912,7.232860252261162,0.843,0.9070597887039185
172,22,LeNet5,True,True,0.912,7.510985106229782,0.849,0.857483983039856
173,23,LeNet5,True,True,0.922,6.89311508834362,0.87,0.8426037430763245
174,24,LeNet5,True,True,0.926,8.789760440587997,0.86,0.9042806625366211
175,25,LeNet5,True,True,0.936,6.830737352371216,0.865,0.9091050624847412
176,26,LeNet5,True,True,0.915,5.706749692559242,0.855,0.9102367162704468
177,27,LeNet5,True,True,0.927,5.827495694160461,0.861,0.9491310119628906
178,28,LeNet5,True,True,0.938,5.284579388797283,0.86,0.8341774344444275
179,29,LeNet5,True,True,0.937,5.24689494818449,0.866,0.998898983001709
180,30,LeNet5,True,True,0.947,4.9720348715782166,0.866,0.9468191862106323
181,31,LeNet5,True,True,0.942,4.917452365159988,0.87,0.8156722784042358
182,32,LeNet5,True,True,0.935,5.072739586234093,0.86,0.8464505672454834
183,33,LeNet5,True,True,0.957,4.375911697745323,0.871,1.0237178802490234
184,34,LeNet5,True,True,0.952,4.9849540293216705,0.872,0.9910716414451599
185,35,LeNet5,True,True,0.969,4.362542375922203,0.875,0.883512556552887
186,36,LeNet5,True,True,0.945,5.231865227222443,0.861,0.9363635778427124
187,37,LeNet5,True,True,0.966,4.058166585862637,0.864,0.9646132588386536
188,38,LeNet5,True,True,0.956,3.22407029569149,0.876,0.8795971274375916
189,39,LeNet5,True,True,0.956,3.638334482908249,0.873,0.9473311901092529
190,40,LeNet5,True,True,0.949,3.2854735776782036,0.869,1.0042078495025635
191,41,LeNet5,True,True,0.942,4.437880847603083,0.865,1.0731722116470337
192,42,LeNet5,True,True,0.964,3.9726520404219627,0.865,1.0458554029464722
193,43,LeNet5,True,True,0.965,4.044664993882179,0.874,0.8170919418334961
194,44,LeNet5,True,True,0.967,2.9060406759381294,0.878,0.9411933422088623
195,45,LeNet5,True,True,0.976,3.4040550738573074,0.879,1.000727891921997
196,46,LeNet5,True,True,0.972,2.988016225397587,0.879,0.8839300870895386
197,47,LeNet5,True,True,0.97,2.8695381060242653,0.876,1.07076096534729
198,48,LeNet5,True,True,0.967,3.7385330721735954,0.873,0.9145814180374146
199,49,LeNet5,True,True,0.973,2.48462326079607,0.896,0.9258193373680115
200,50,LeNet5,True,True,0.969,2.5471565760672092,0.879,0.9881502389907837
201,51,LeNet5,True,True,0.979,3.6015411242842674,0.889,1.021674394607544
202,52,LeNet5,True,True,0.978,2.185075592249632,0.887,1.0713778734207153
203,53,LeNet5,True,True,0.976,2.177480384707451,0.88,0.9075262546539307
204,54,LeNet5,True,True,0.969,2.6883117966353893,0.888,1.0329874753952026
205,55,LeNet5,True,True,0.978,2.6782503854483366,0.886,1.0176230669021606
206,56,LeNet5,True,True,0.978,1.98868303373456,0.886,1.114810585975647
207,57,LeNet5,True,True,0.98,1.9128714017570019,0.887,0.9400362968444824
208,58,LeNet5,True,True,0.974,1.6501612160354853,0.877,1.0890624523162842
209,59,LeNet5,True,True,0.981,2.666793566197157,0.869,0.9426735639572144
210,60,LeNet5,True,True,0.983,1.810482220724225,0.884,1.0244771242141724
211,61,LeNet5,True,True,0.985,2.084818135946989,0.89,0.9187518358230591
212,62,LeNet5,True,True,0.983,2.047975029796362,0.888,1.0323820114135742
213,63,LeNet5,True,True,0.982,1.9490721113979816,0.894,1.077197790145874
214,64,LeNet5,True,True,0.971,1.6289226152002811,0.89,0.968420147895813
215,65,LeNet5,True,True,0.986,1.430980047211051,0.889,1.0284974575042725
216,66,LeNet5,True,True,0.988,1.2974020224064589,0.897,1.1009116172790527
217,67,LeNet5,True,True,0.976,1.935428837314248,0.887,1.0430090427398682
218,68,LeNet5,True,True,0.98,1.6337425634264946,0.9,1.0266227722167969
219,69,LeNet5,True,True,0.979,1.5812935959547758,0.904,0.9357490539550781
220,70,LeNet5,True,True,0.985,1.741753639653325,0.896,1.051536202430725
221,71,LeNet5,True,True,0.992,1.5359598025679588,0.889,1.0763739347457886
222,72,LeNet5,True,True,0.991,1.1357839778065681,0.893,1.112753987312317
223,73,LeNet5,True,True,0.979,1.199772784486413,0.892,1.047384262084961
224,74,LeNet5,True,True,0.983,1.4428628236055374,0.887,1.0837894678115845
225,0,LeNet5,True,True,0.52,109.35885286331177,0.498,4.648802280426025
226,1,LeNet5,True,True,0.616,83.05746912956238,0.6,3.5808801651000977
227,2,LeNet5,True,True,0.658,60.83099675178528,0.65,2.6363515853881836
228,3,LeNet5,True,True,0.686,47.547452092170715,0.671,2.733290672302246
229,4,LeNet5,True,True,0.727,37.264926075935364,0.72,1.8230054378509521
230,5,LeNet5,True,True,0.781,30.476632714271545,0.781,1.4230527877807617
231,6,LeNet5,True,True,0.773,26.905736923217773,0.773,1.5333002805709839
232,7,LeNet5,True,True,0.816,23.789321184158325,0.792,1.2498993873596191
233,8,LeNet5,True,True,0.812,21.43369311094284,0.803,1.2205400466918945
234,9,LeNet5,True,True,0.851,19.803123593330383,0.825,1.0481253862380981
235,10,LeNet5,True,True,0.86,16.097618103027344,0.825,1.0714441537857056
236,11,LeNet5,True,True,0.863,14.511199086904526,0.832,1.0729305744171143
237,12,LeNet5,True,True,0.874,15.012892872095108,0.848,1.0412797927856445
238,13,LeNet5,True,True,0.874,12.780056357383728,0.824,1.217948317527771
239,14,LeNet5,True,True,0.866,13.360819935798645,0.839,0.9638728499412537
240,15,LeNet5,True,True,0.899,11.42930069565773,0.841,0.9571453928947449
241,16,LeNet5,True,True,0.903,10.546364217996597,0.853,0.9667305946350098
242,17,LeNet5,True,True,0.904,9.626044481992722,0.871,0.975071907043457
243,18,LeNet5,True,True,0.901,9.123658448457718,0.844,1.001674771308899
244,19,LeNet5,True,True,0.906,8.692116469144821,0.856,0.9519559144973755
245,20,LeNet5,True,True,0.899,8.465859442949295,0.847,1.0072009563446045
246,21,LeNet5,True,True,0.928,8.102020040154457,0.866,0.8909931182861328
247,22,LeNet5,True,True,0.912,7.571934401988983,0.842,0.952260434627533
248,23,LeNet5,True,True,0.92,7.583907023072243,0.861,0.8676238656044006
249,24,LeNet5,True,True,0.918,6.691439658403397,0.861,0.9064643383026123
250,25,LeNet5,True,True,0.929,5.945218920707703,0.86,0.9184516668319702
251,26,LeNet5,True,True,0.938,7.00242006778717,0.865,0.8823553323745728
252,27,LeNet5,True,True,0.931,5.259360313415527,0.86,0.9663376212120056
253,28,LeNet5,True,True,0.931,5.730780079960823,0.864,1.066855549812317
254,29,LeNet5,True,True,0.95,6.027693510055542,0.862,0.9169800281524658
255,30,LeNet5,True,True,0.937,4.481635630130768,0.88,0.8987040519714355
256,31,LeNet5,True,True,0.947,4.7054528221488,0.881,0.9210556745529175
257,32,LeNet5,True,True,0.943,5.3705924898386,0.875,1.000144124031067
258,33,LeNet5,True,True,0.946,5.546697899699211,0.874,0.9215234518051147
259,34,LeNet5,True,True,0.949,4.373349167406559,0.889,0.9150627255439758
260,35,LeNet5,True,True,0.948,4.279532432556152,0.876,0.8616480231285095
261,36,LeNet5,True,True,0.965,3.6229284703731537,0.877,0.9455933570861816
262,37,LeNet5,True,True,0.957,3.636672005057335,0.876,0.8753290176391602
263,38,LeNet5,True,True,0.961,4.244617760181427,0.884,0.8829303979873657
264,39,LeNet5,True,True,0.951,3.647458255290985,0.859,1.1537607908248901
265,40,LeNet5,True,True,0.967,3.63091179728508,0.889,1.0937868356704712
266,41,LeNet5,True,True,0.958,4.004139870405197,0.884,1.0073306560516357
267,42,LeNet5,True,True,0.968,4.220846489071846,0.88,0.9303930997848511
268,43,LeNet5,True,True,0.964,3.360859017819166,0.888,0.9103658199310303
269,44,LeNet5,True,True,0.971,3.197719171643257,0.881,0.9679783582687378
270,45,LeNet5,True,True,0.963,3.1523783206939697,0.879,0.9078340530395508
271,46,LeNet5,True,True,0.974,2.9983343929052353,0.885,0.8996803760528564
272,47,LeNet5,True,True,0.907,32.11094333231449,0.874,0.9586724042892456
273,48,LeNet5,True,True,0.943,8.990780174732208,0.874,0.9706687927246094
274,49,LeNet5,True,True,0.96,6.072695642709732,0.871,0.9263692498207092
275,50,LeNet5,True,True,0.949,4.95183826982975,0.893,0.8608244061470032
276,51,LeNet5,True,True,0.953,5.158170223236084,0.894,0.8364989161491394
277,52,LeNet5,True,True,0.958,3.8728851452469826,0.896,0.9188745021820068
278,53,LeNet5,True,True,0.96,3.6768955290317535,0.891,0.9980473518371582
279,54,LeNet5,True,True,0.957,3.261077828705311,0.885,0.8493725061416626
280,55,LeNet5,True,True,0.977,3.4039763249456882,0.896,0.8913009762763977
281,56,LeNet5,True,True,0.963,2.588229190558195,0.869,0.9425273537635803
282,57,LeNet5,True,True,0.971,2.5281727463006973,0.89,0.9744452238082886
283,58,LeNet5,True,True,0.973,2.9187147691845894,0.88,0.8863551616668701
284,59,LeNet5,True,True,0.968,2.4644611328840256,0.886,0.9363142251968384
285,60,LeNet5,True,True,0.976,3.2550574019551277,0.888,0.9584215879440308
286,61,LeNet5,True,True,0.975,2.752797745168209,0.897,0.9552303552627563
287,62,LeNet5,True,True,0.981,2.7928126957267523,0.879,0.9501347541809082
288,63,LeNet5,True,True,0.981,2.185265861451626,0.892,1.0111476182937622
289,64,LeNet5,True,True,0.979,1.9745145132765174,0.901,0.9910317659378052
290,65,LeNet5,True,True,0.973,1.8631034679710865,0.868,1.0341591835021973
291,66,LeNet5,True,True,0.981,2.5640462189912796,0.882,1.0306830406188965
292,67,LeNet5,True,True,0.977,2.242673709988594,0.897,0.9951785802841187
293,68,LeNet5,True,True,0.983,2.6509318947792053,0.881,1.0589218139648438
294,69,LeNet5,True,True,0.984,1.567991366609931,0.89,0.9184402227401733
295,70,LeNet5,True,True,0.979,2.2944859229028225,0.892,0.9986339807510376
296,71,LeNet5,True,True,0.98,1.6818213798105717,0.892,0.9625672698020935
297,72,LeNet5,True,True,0.977,1.5401004627346992,0.891,0.9857646822929382
298,73,LeNet5,True,True,0.98,2.1828480176627636,0.887,1.020050048828125
299,74,LeNet5,True,True,0.975,1.8665875121951103,0.886,1.131352424621582
300,0,LeNet5,True,True,0.517,107.28078508377075,0.506,4.537451267242432
301,1,LeNet5,True,True,0.528,79.16597843170166,0.536,3.259005069732666
302,2,LeNet5,True,True,0.591,57.26890468597412,0.614,2.266507863998413
303,3,LeNet5,True,True,0.663,45.0503830909729,0.672,1.8709218502044678
304,4,LeNet5,True,True,0.717,33.32791888713837,0.695,1.5693058967590332
305,5,LeNet5,True,True,0.767,28.99800205230713,0.779,1.3602471351623535
306,6,LeNet5,True,True,0.763,23.882393896579742,0.778,1.24774169921875
307,7,LeNet5,True,True,0.82,22.380298614501953,0.787,1.2245299816131592
308,8,LeNet5,True,True,0.831,19.026269137859344,0.8,1.1710699796676636
309,9,LeNet5,True,True,0.835,17.76605498790741,0.798,1.0332273244857788
310,10,LeNet5,True,True,0.842,14.752016067504883,0.817,0.9768041372299194
311,11,LeNet5,True,True,0.87,13.759923279285431,0.813,0.9528707265853882
312,12,LeNet5,True,True,0.862,12.75263848900795,0.813,0.9949142932891846
313,13,LeNet5,True,True,0.873,12.869953632354736,0.81,0.9250516891479492
314,14,LeNet5,True,True,0.882,11.706762284040451,0.828,0.8789395093917847
315,15,LeNet5,True,True,0.879,10.600389540195465,0.833,0.8621547222137451
316,16,LeNet5,True,True,0.885,11.346270948648453,0.832,1.5760126113891602
317,17,LeNet5,True,True,0.903,11.315605401992798,0.835,0.8539242744445801
318,18,LeNet5,True,True,0.894,9.917235404253006,0.862,0.8271796107292175
319,19,LeNet5,True,True,0.907,9.535498231649399,0.856,0.8200626373291016
320,20,LeNet5,True,True,0.892,7.727960646152496,0.852,0.8363766670227051
321,21,LeNet5,True,True,0.91,8.108345448970795,0.837,0.8557920455932617
322,22,LeNet5,True,True,0.909,8.664508298039436,0.838,0.9161239862442017
323,23,LeNet5,True,True,0.914,6.955171123147011,0.862,0.8419216871261597
324,24,LeNet5,True,True,0.929,7.6617506593465805,0.855,0.8683627843856812
325,25,LeNet5,True,True,0.931,6.518620863556862,0.86,0.9070907831192017
326,26,LeNet5,True,True,0.937,6.944966420531273,0.865,0.8256784081459045
327,27,LeNet5,True,True,0.919,5.458708927035332,0.875,0.9174990653991699
328,28,LeNet5,True,True,0.939,5.3930749744176865,0.869,0.8195184469223022
329,29,LeNet5,True,True,0.927,6.502066686749458,0.883,0.8712893724441528
330,30,LeNet5,True,True,0.937,5.771033510565758,0.872,0.9202959537506104
331,31,LeNet5,True,True,0.946,5.386723414063454,0.869,0.9082551598548889
332,32,LeNet5,True,True,0.949,4.916472226381302,0.872,0.9018852710723877
333,33,LeNet5,True,True,0.95,5.107769437134266,0.878,0.8769383430480957
334,34,LeNet5,True,True,0.942,5.047371231019497,0.86,0.863649845123291
335,35,LeNet5,True,True,0.944,4.974074952304363,0.873,0.9067093133926392
336,36,LeNet5,True,True,0.955,4.739275597035885,0.878,0.8867313861846924
337,37,LeNet5,True,True,0.945,4.872152738273144,0.88,0.9831831455230713
338,38,LeNet5,True,True,0.963,4.8355037942528725,0.863,0.8443429470062256
339,39,LeNet5,True,True,0.958,3.6934345066547394,0.893,0.8680968880653381
340,40,LeNet5,True,True,0.961,2.966153584420681,0.881,0.916447103023529
341,41,LeNet5,True,True,0.95,3.8319816142320633,0.867,0.9441698789596558
342,42,LeNet5,True,True,0.955,3.3589278385043144,0.878,1.013247013092041
343,43,LeNet5,True,True,0.949,3.7128304466605186,0.897,0.8921537399291992
344,44,LeNet5,True,True,0.95,3.879771761596203,0.879,0.844801127910614
345,45,LeNet5,True,True,0.96,3.7846931740641594,0.876,0.9926630258560181
346,46,LeNet5,True,True,0.962,3.8330110609531403,0.881,0.9660724997520447
347,47,LeNet5,True,True,0.967,2.839061103761196,0.893,0.871814489364624
348,48,LeNet5,True,True,0.969,2.5984067246317863,0.886,0.8928802013397217
349,49,LeNet5,True,True,0.97,2.790281690657139,0.882,0.9199115037918091
350,50,LeNet5,True,True,0.968,2.3323470018804073,0.877,0.9515280723571777
351,51,LeNet5,True,True,0.975,2.9647925458848476,0.897,0.8427157402038574
352,52,LeNet5,True,True,0.973,2.711492422968149,0.882,0.9425925016403198
353,53,LeNet5,True,True,0.97,2.7021631821990013,0.884,0.9937828183174133
354,54,LeNet5,True,True,0.967,2.422989919781685,0.883,0.970669150352478
